seller_id,total_orders,total_exposure_usd,flagged_orders,risk_rate,risk_tier
70bf57d811208f8923b41bbd499a67a4,7,107.09,1,0.1429,Medium Risk
c24173065483e421f9e5e7f599de101d,9,106.87,2,0.2222,High Risk
bc503e244f187939d10c92a5c8e378ce,7,106.72,2,0.2857,High Risk
07de60b03d150fb3ea09eab5da5e4c8b,9,106.24,1,0.1111,Medium Risk
1fddcb7b326905d3ad5efe82187db347,1,105.22,1,1.0,High Risk
6bb66d9870c2e01c05655c7ed0e7ee13,3,104.72,1,0.3333,High Risk
ea1776927851da2532aa70d6a32c095a,3,103.48,2,0.6667,High Risk
55c26bcb609f480eb7868594245febb5,6,103.37,1,0.1667,Medium Risk
da2782c804606d2a5d8e1760dbb3e7ec,1,103.37,1,1.0,High Risk
ead2bab70821ea148476ae9bc08548ac,9,103.28,1,0.1111,Medium Risk
53d00c40e32aeb924a84ce72b1af869d,17,102.6,1,0.0588,Low Risk
aa762680c40618316a896838866140ea,3,102.49,1,0.3333,High Risk
7c1fea10b5b006671d608b1d7c446ec4,14,102.49,2,0.1429,Medium Risk
1430239a858e7682bbc43b20758af153,18,102.28,2,0.1111,Medium Risk
c84592044b180dec206770c38603814b,15,102.26,2,0.1333,Medium Risk
eba88037e1dca898cd02881f67ced679,6,102.17,1,0.1667,Medium Risk
b1aaae6b66ad3c40f54b389d7ea4bee0,15,102.15,1,0.0667,Low Risk
f09e26011d833ddab11593c1a097a92a,1,102.09,1,1.0,High Risk
a154d7316f158bb42e6fa18bbe3afd3a,2,101.99,1,0.5,High Risk
4ba52dfeba874da5b9ee7b17c7494f04,11,101.84,1,0.0909,Low Risk
e819bcfade7b5d88a27325eb6cfd62c5,5,101.12,1,0.2,High Risk
3febca52652e7209509ccfe61cbde40e,2,100.9,2,1.0,High Risk
42d4b7e70819438f5ada61c965e92d7e,1,100.79,1,1.0,High Risk
c714262700f93defc16bf17a51a4cb23,4,100.28,1,0.25,High Risk
8e4f041ff58e7845456d3482524014b3,2,100.26,1,0.5,High Risk
d4e12e7884759a14fa0f5f896c791cae,29,99.68,2,0.069,Low Risk
4ce8b55b4bfa4659184e7becc1fba3f2,2,99.56,1,0.5,High Risk
89f69225956f951295ca4c7fb1266553,11,99.43,1,0.0909,Low Risk
dadc51ef321949ec9a3ab25cd902e23d,1,99.34,1,1.0,High Risk
5b33b527da3c5b969cc99dc435cad09a,16,99.16,2,0.125,Medium Risk
e5bd51692380fd8cabb19b756b95e714,3,99.04,2,0.6667,High Risk
38e6dada03429a47197d5d584d793b41,7,98.8,1,0.1429,Medium Risk
d9a84e1403de8da0c3aa531d6d108ba6,54,98.77,3,0.0556,Low Risk
9d489893ff6af05029671b785f54b998,5,97.73,1,0.2,High Risk
ca5832c6960267b71041f74bb39e8b12,1,97.71,1,1.0,High Risk
77fccaae319668a8ab6cd0fd16aec48c,11,97.65,1,0.0909,Low Risk
6d988d6174a2c27441597174f8905515,19,97.26,3,0.1579,Medium Risk
89bc797e2e29667aa035d4368f9b7f92,17,97.14,3,0.1765,Medium Risk
e256a62e0ac58c0edfba09966142d561,12,97.13,1,0.0833,Low Risk
ba6b68b55fe8704377a7d43c8e5c0185,5,96.8,1,0.2,High Risk
3d700782d7818f2c1e0d7a9e9d75fc00,3,96.78,1,0.3333,High Risk
b274baf5bbd142410eb2958cf685d684,7,96.26,1,0.1429,Medium Risk
0dfbed20065e425d2eaefb101f9816c0,3,95.63,2,0.6667,High Risk
29fe9f200d3fa0c668d2aa1ec7e08dfb,5,95.31,1,0.2,High Risk
d7b2377bae6ace1b11fc69a11900ac36,4,95.21,1,0.25,High Risk
6902157ee16728322d61a1321fa79e58,2,95.21,1,0.5,High Risk
5c853bb56f70f4d14218944bae111d7a,23,95.09,5,0.2174,High Risk
83b08de96980757220871b31bf6cffca,5,94.94,1,0.2,High Risk
43a5d4a57af536fddc96d08be3afdfcb,1,94.68,1,1.0,High Risk
2b3b9ce054da76a7428df143a567b156,5,94.34,1,0.2,High Risk
09883d9ab71c8fe8a9bfc7fc3075b07e,5,94.11,1,0.2,High Risk
98e164d549402270247f3c96a1a158ef,2,94.01,1,0.5,High Risk
325f3178fb58e2a9778334621eecdbf9,36,93.85,3,0.0833,Low Risk
7c4618c82226628831613e95e9c22f44,13,93.15,2,0.1538,Medium Risk
6f83d9e4da896daae20b9b6b2d3ff8d2,11,93.12,1,0.0909,Low Risk
eb5b6204dde3a6e03b5f1bb8479f055b,19,92.3,2,0.1053,Medium Risk
3dbbce181edfaa4a597ec858c382d2ec,17,92.12,2,0.1176,Medium Risk
f3295428338a40977a03f555246a70f4,7,91.69,2,0.2857,High Risk
7357b52d27cbaa90f81a96cbc1279396,12,91.67,1,0.0833,Low Risk
97512d3fc193b2d1dfcdba0f9d1f0f8a,12,91.57,1,0.0833,Low Risk
57c764b4a836300be881e2ff86e449f9,29,91.3,3,0.1034,Medium Risk
01c97ebb5cdac52891c0ed1c37ba0012,9,91.02,1,0.1111,Medium Risk
83353a83fd769dfafa4f21a72b15e3e5,5,90.88,1,0.2,High Risk
7c5b05cbdb5542049f38d90d7815b97d,22,90.8,2,0.0909,Low Risk
df47da4ae86fa4db890d05aaf24e21d8,5,90.67,1,0.2,High Risk
e8dba4d70f7f2b20e775d09cae01142d,9,90.62,1,0.1111,Medium Risk
cf281cf8b7affbdfe751b29cc85580e1,1,90.23,1,1.0,High Risk
1d503743d2526f03f0c2c89540ee008c,12,90.12,2,0.1667,Medium Risk
385799a1cddbd26dfeb9157356a42282,5,89.82,1,0.2,High Risk
b248792ac0b60ec3f93d80af1b4fae47,7,89.81,1,0.1429,Medium Risk
f8201cab383e484733266d1906e2fdfa,10,89.77,1,0.1,Medium Risk
c7bb64409aa480bb7d0335faaaf3d242,4,89.2,2,0.5,High Risk
87d30a6a0cbf89356e49324971ab1d24,17,88.38,2,0.1176,Medium Risk
72146da5774cabf2632faedcae097a76,4,88.36,1,0.25,High Risk
61b893c57e33626afb104d4112b1be76,1,88.09,1,1.0,High Risk
c35672b10ad50968f567ea3f4b91e877,18,88.06,1,0.0556,Low Risk
ebef8d8c92b4fd3226e5d407bbff21ac,3,87.9,1,0.3333,High Risk
95ec4458365c4d11f452ccf538377619,27,87.16,1,0.037,Low Risk
54aa8463e87776b5612f4bdc4bd5d4de,7,87.13,1,0.1429,Medium Risk
4003520d80d0bad1d5623f7aa3c63cda,1,86.74,1,1.0,High Risk
376a891762bbdecbc02b4b6adec3fdda,57,86.67,1,0.0175,Low Risk
d7485b33791774c36108f8c69602d48d,10,86.51,1,0.1,Medium Risk
3da38366e7bd9baf6369071f782ecdf0,1,86.43,1,1.0,High Risk
6da1992f915d77be95d7fa48b36904af,7,86.2,1,0.1429,Medium Risk
3dfd3dc96f7f8598eca74e9ac8a2fa31,6,85.37,1,0.1667,Medium Risk
f41ce2e25237f9092cd8e6e7516c7a2f,27,85.15,1,0.037,Low Risk
630008e0f062605a415d694489f6f82e,2,84.8,1,0.5,High Risk
f049a72cf58fd31b11f8919cade515e7,3,84.37,1,0.3333,High Risk
1dc2de47ee26a0a5b12dc14fd6dc0dea,25,84.28,1,0.04,Low Risk
f44bdc12aa39f5271f0b95f66cd4c289,5,82.77,2,0.4,High Risk
c4b911d06343b21dd906651f8101cb49,2,82.71,1,0.5,High Risk
116ccb1a1604bc88e4d234a8c23f33de,61,82.05,2,0.0328,Low Risk
b1ac6ea7895bc3dd6f0f6f4abbdd2821,40,81.96,1,0.025,Low Risk
391bbd13b6452244774beff1824006ed,2,81.6,1,0.5,High Risk
35ef5aa32949680f627efec3c23e705c,4,81.48,1,0.25,High Risk
7f35f9daf223da737b78738fbae4d977,5,80.69,1,0.2,High Risk
52092ddbd3a58c450a4459bf051b2287,6,80.68,1,0.1667,Medium Risk
9853a239ab7b7ebbdc3a21248d5b8e1f,5,80.21,1,0.2,High Risk
6562efe88ce0826a4ca4f189f03b4b84,9,79.56,1,0.1111,Medium Risk
ffcfefa19b08742c5d315f2791395ee5,1,79.52,1,1.0,High Risk
04e38a233f726ef161074ab1c9b0399a,23,79.25,2,0.087,Low Risk
4a82168aaef173cbb6e46ae88728f919,4,78.8,1,0.25,High Risk
8fbe2ee446b97e128471be4ce983dc0d,3,78.78,2,0.6667,High Risk
fa18c782a4866d313cadab567097f8f1,1,78.64,1,1.0,High Risk
56e361f411e38dcef17cdc2a3d99628b,5,78.62,1,0.2,High Risk
0eaa7e33d73809f1f925f7d07c506cbd,15,78.34,1,0.0667,Low Risk
0747d5bb69f0586cc869d8af4c50f93e,14,78.14,3,0.2143,High Risk
596849622429351f47b32e6cae1055ff,14,77.88,2,0.1429,Medium Risk
1b7e5006cb25dd23ce8686691013b121,11,77.77,1,0.0909,Low Risk
777a0c55737f34ffeb78010f7542ab41,6,77.7,1,0.1667,Medium Risk
86649b1632b1c0e6c0bcb2c90a8b75d8,1,77.66,1,1.0,High Risk
b29d3380981c51df13fc6fbe87e1763d,6,77.65,1,0.1667,Medium Risk
5b07547f10dd980738a1a27f685af669,13,77.65,1,0.0769,Low Risk
013900e863eace745d3ec7614cab5b1a,23,77.09,1,0.0435,Low Risk
b64d51f0435e884e8de603b1655155ae,17,76.81,2,0.1176,Medium Risk
cecd97bc34ed8330bd4cd15713eda670,1,76.5,1,1.0,High Risk
bf3c6d2a28b2b5501e6c15448982dcc9,35,75.87,1,0.0286,Low Risk
bd1d49a326abfa9b1036772e40445430,12,75.58,1,0.0833,Low Risk
d2df77822373f19934e87694d8640767,2,75.18,1,0.5,High Risk
b416191c9813d821a295cfabafff4161,2,75.07,1,0.5,High Risk
a5a1bfcf728ab0e19182959cf0771ee4,21,75.07,1,0.0476,Low Risk
883dd81e82754ac2c65e9790a7db8c9a,5,74.81,1,0.2,High Risk
9596c870880d900012f2e8e6e30d06d7,22,74.4,1,0.0455,Low Risk
60ad151920c4f6f3ebbe8cfdf6166779,2,73.72,1,0.5,High Risk
e3e15e2c0b9700561efac21c6be48066,3,72.8,2,0.6667,High Risk
61f159ef6da2d441951d2c0efa719362,3,72.52,1,0.3333,High Risk
d594982fd877af63ace38ea1fca27c76,7,72.38,1,0.1429,Medium Risk
1e8c6a4c538f286aee9573239740a4b4,5,72.19,1,0.2,High Risk
66d5ae34537110d3affc56174dad2b2f,1,72.18,1,1.0,High Risk
921323538c9f1c4e816f2720eac02bea,15,71.52,2,0.1333,Medium Risk
508808d438fe2ff972ed13bb8f4a82e2,10,71.43,1,0.1,Medium Risk
6288c69c4ce638e59925e59193f98b16,22,71.26,1,0.0455,Low Risk
c6218512d16fcac0af02fe92691cf274,8,70.64,1,0.125,Medium Risk
c1d1ebb4745cc43cb6f05e9c8a705c9a,3,70.52,3,1.0,High Risk
252e76235acb79183cfca6e34f13337d,3,70.04,1,0.3333,High Risk
e3e290b38963293022cdcd6db8328103,3,69.75,1,0.3333,High Risk
c79151301b9d90985d1fa52879213105,4,69.67,1,0.25,High Risk
3076499bbc033a927bf4a8a41bcf7fd4,7,69.44,1,0.1429,Medium Risk
03a2a6dcbe45d639c4dc2a0d24769c40,9,69.22,1,0.1111,Medium Risk
cac876b37d3abcd6bd76caca30277996,27,69.18,1,0.037,Low Risk
20a8b0dc55da94fe74d112082427c84f,7,68.35,1,0.1429,Medium Risk
2078fe5066350e7d220c0ad3a3bbc6c1,1,68.04,1,1.0,High Risk
1d29dfba02015238dfbe2449a5eaa361,12,68.02,1,0.0833,Low Risk
1fbe10c70e30765ed1de86d9f7e98409,2,67.7,1,0.5,High Risk
9f50216bfd01913736a55a11b55ea842,17,67.44,1,0.0588,Low Risk
5f7300535881cef3b625fd683cf7d145,10,67.25,1,0.1,Medium Risk
5d9dc90a686a8fddacffab6bab5653a3,12,66.89,1,0.0833,Low Risk
63704069d9bd3a75c1cf59babe56004a,1,66.69,1,1.0,High Risk
5a413ade68e8f8d93071a7f52a64cb9e,14,66.41,1,0.0714,Low Risk
27a56ff04b34c2ba34ce6ba4d3b9d616,8,65.95,1,0.125,Medium Risk
2e2f44824ab87a0cb961f68bf4073e7f,1,65.93,1,1.0,High Risk
b9ca8e8baa5d4aa038394a700f63e69f,14,65.71,1,0.0714,Low Risk
0aa124728afc1131dff5655f4c6f487b,2,65.62,1,0.5,High Risk
acb6c2ca5c82411c1fdb88d5fd5eb95e,10,65.53,2,0.2,High Risk
a1ed30492b3b798bc121845bc4aa7366,1,65.5,1,1.0,High Risk
deaadd805612bf94faaa9fa702516e11,1,65.11,1,1.0,High Risk
236585a4ddb5fea9fa40233e2249ed91,11,65.0,1,0.0909,Low Risk
f19516b9ff26bfeb091b30108db4ddbd,5,64.9,1,0.2,High Risk
7e26c750b4cb9f6766f58265ff9ebe95,23,64.52,1,0.0435,Low Risk
d1a1b40ec554c593a1a99366746289dd,1,64.22,1,1.0,High Risk
8629a7efec1aab257e58cda559f03ba7,1,64.11,1,1.0,High Risk
5670f4db5b62c43d542e1b2d56b0cf7c,22,63.28,2,0.0909,Low Risk
bf00385a5f7fc1ef39a13c2e9ee50a5f,29,63.01,2,0.069,Low Risk
b45d7ebfb7378630f1bcd74b6ff86ff7,5,63.01,1,0.2,High Risk
6219ba2359cfb97f2e38fd4c321eb309,6,62.69,1,0.1667,Medium Risk
3985a3c45be355a4c57fde108bfabd1c,7,62.28,1,0.1429,Medium Risk
d4828feed4cda2cd9d6b37899a95a71e,1,62.11,1,1.0,High Risk
b9a03475e6447e631b6799ec8274800f,10,61.91,1,0.1,Medium Risk
be1e9e378700cecaa4ebf71433d7915c,2,61.84,1,0.5,High Risk
7caa63f175b1cecbfaadd8b5ab9998c7,2,61.83,2,1.0,High Risk
749e7cdabbaf72f16677859e27874ba5,1,61.74,1,1.0,High Risk
b8a0adc91af209270c2c725168eb00fd,6,61.53,1,0.1667,Medium Risk
0249d282d911d23cb8b869ab49c99f53,11,61.09,2,0.1818,Medium Risk
1d1bbb8ac1581824986f582583fff01d,4,60.65,1,0.25,High Risk
76ea5315acb3f5f7ade3cd261faf922a,15,60.53,1,0.0667,Low Risk
671585f5a2af58b6e276bc01003c0d2b,27,60.42,1,0.037,Low Risk
085f6f7e049c996695fb2074fe38d45e,6,60.26,1,0.1667,Medium Risk
2f74af7a0ee5636f12c2336f9fffed47,13,60.05,1,0.0769,Low Risk
5a32c398a06c345440bf2a683b017ad3,2,59.73,1,0.5,High Risk
113e3a788b935f48aad63e1c41dac1bd,39,59.59,2,0.0513,Low Risk
3969863bb8af7f72580b3b1ffd3a17b3,12,59.58,1,0.0833,Low Risk
e6a69c4a27dfdd98ffe5aa757ad744bc,24,59.54,3,0.125,Medium Risk
b1204cfda1d4948679db3cfc0d3cb95c,7,59.01,1,0.1429,Medium Risk
2dcf93836ae3ce0d7c93e2f10876467a,9,59.0,1,0.1111,Medium Risk
7d948535954aaf8c5d39db007f74372e,4,58.94,1,0.25,High Risk
782f78b632a43875dd5b53e3e49c9564,2,58.01,1,0.5,High Risk
70849ca4f400aaabb62cb7462a6f1428,12,57.82,1,0.0833,Low Risk
6d22a1fcebb6dd08c9cd90b92a93e8d0,12,57.69,1,0.0833,Low Risk
525e75a6fb1454a2325ab1734bcec221,10,57.68,1,0.1,Medium Risk
9b1050e85becf3ae99c1cf4934c9bc5d,2,57.67,1,0.5,High Risk
6e4a902d1054e4e17aa6eab87fac1c75,7,57.39,1,0.1429,Medium Risk
1f7dfad2cb384ea4d2d7e1ffbd78c407,1,57.29,1,1.0,High Risk
e09887ca8c7bf8a4621ce481820414ef,3,56.97,1,0.3333,High Risk
7ff588a03c2aeae4fbd23f9ae64b760d,14,56.9,1,0.0714,Low Risk
c0f783394e37cd9c9d7f5f81141450fa,6,56.75,1,0.1667,Medium Risk
42ef3192a9ff87a22d1867b74b3ee205,23,56.6,1,0.0435,Low Risk
15b3b1b81484422eb41df68ac87f1f50,2,56.04,1,0.5,High Risk
df683dfda87bf71ac3fc63063fba369d,1,55.95,1,1.0,High Risk
26785a546900236d66f2e4197c211158,15,55.28,1,0.0667,Low Risk
f22a247b79dd22ecd91dc8e3b2a1b07c,8,55.22,1,0.125,Medium Risk
32f1bb9dfa65bc7df5c0d9d95a616be4,5,54.6,1,0.2,High Risk
b0398568231ba5e6734af1881671a317,4,54.58,1,0.25,High Risk
b2a6d334e2833acea353624840e25a0e,25,54.42,2,0.08,Low Risk
25e47381a6c510ddeb36084e33b89f0c,16,54.2,1,0.0625,Low Risk
79565f7d5603b24ddf07ade262547f2f,8,54.1,1,0.125,Medium Risk
6df688df543f90e9b38f4319e75a9d88,40,53.98,1,0.025,Low Risk
8f0fbe2cd4d472157dc1cdef6edecaa9,2,53.98,1,0.5,High Risk
ca7c6bd577e559472af1c699de9e764e,6,53.58,1,0.1667,Medium Risk
de66a66f2dd06bb9ec37aa96987466a3,7,53.51,1,0.1429,Medium Risk
b16d3dadc47d4eb18be3d88bad0775ce,10,53.24,1,0.1,Medium Risk
fc5a0d7a310a7a41abf86a458585ff2b,2,53.19,1,0.5,High Risk
6f1a1263039c76e68f40a8e536b1da6a,4,52.95,1,0.25,High Risk
35fb511489d9ee3ee27a76debce9df06,7,52.92,1,0.1429,Medium Risk
3a52d63a8f9daf5a28f3626d7eb9bd28,1,52.78,1,1.0,High Risk
2a7c6c0b0d5efde2bf75ec1e1cec2d41,3,52.38,1,0.3333,High Risk
43b2c864251aa0ce4030c746984e088a,2,52.07,1,0.5,High Risk
8ab42aa58097fd4668d60cc648225d5f,20,51.9,1,0.05,Low Risk
02c988090b766852e088c69d7fb3b551,13,51.89,1,0.0769,Low Risk
ef30892870c278497523264be1be2241,9,51.75,1,0.1111,Medium Risk
50c361bcf670d16f6df4d52de3dff924,1,51.6,1,1.0,High Risk
651fe66032c9520ee5587f694908040d,7,51.17,1,0.1429,Medium Risk
8fdca8e349553f99bc738833a62c8802,22,51.1,2,0.0909,Low Risk
10076e5788b8ee532724bcd460baf762,23,50.65,1,0.0435,Low Risk
f435898e493ba0356019a0b1cb8b55b1,10,50.25,1,0.1,Medium Risk
768de2a4fc06aacecb9a586ccc30746a,14,50.22,1,0.0714,Low Risk
6187a137b2af59dfdbad8d9f8c373c14,2,50.01,1,0.5,High Risk
0336182e1b3e92f029d5354832045fdf,1,49.94,1,1.0,High Risk
ad87df7699e83b8a91822a4a0b765c3a,6,49.34,1,0.1667,Medium Risk
02a2272692e13558373c66db98f05e2e,2,49.34,1,0.5,High Risk
a5ff20ff766e7f50bd5066f33da14413,2,48.69,1,0.5,High Risk
6879c4d287a8dd06b11f54ea8f78e4da,6,48.59,1,0.1667,Medium Risk
bbd3acfe6de99892e73940d3fdceaf68,2,48.57,1,0.5,High Risk
e4f121bf6ef8b9a1d4d3e65dd0473fab,2,48.23,1,0.5,High Risk
85cc55e048b6bcc90c75afe7f0e72f72,9,48.13,1,0.1111,Medium Risk
2953ce3a88f5e3c3b696d77fc9e4c8eb,14,48.1,1,0.0714,Low Risk
6b9b80d53ba3676eafe60268a810b5a1,10,47.68,1,0.1,Medium Risk
ea00f977a203ff88adf7057cb7806998,19,47.53,1,0.0526,Low Risk
87f3e35268860433e13d577825aada95,3,47.0,1,0.3333,High Risk
bd4ff04377f974574f7f0bf9d6ce7dde,4,46.73,1,0.25,High Risk
b8578d2d823bd8e251f6fdd02b40902d,9,46.72,1,0.1111,Medium Risk
4be6b962d83299498bae2190f95d6566,11,46.71,1,0.0909,Low Risk
461ff5303b6c9c1a4a07f40c5aece516,3,46.39,1,0.3333,High Risk
916748bc99315c2d202898ae58b1617e,25,46.17,2,0.08,Low Risk
7c9130f5f3729edd32aa059141d92484,3,46.03,1,0.3333,High Risk
8fff28c4263ddec387f28d237fb42773,4,46.01,1,0.25,High Risk
717b78b0950b51ed00b1471d858b0edc,5,46.01,1,0.2,High Risk
5206cc4bc2297c833e6061c49bf9c43f,1,45.96,1,1.0,High Risk
8a2d12a90e92f012ce5226fc6592b653,18,45.01,1,0.0556,Low Risk
bdb3edbaee43a761e2d4f258dc08f348,5,45.0,1,0.2,High Risk
0bfd0b434243adc5c2e1aa6baf19c6aa,6,44.62,1,0.1667,Medium Risk
578fa3a9cb6b6dceab39231ad59cdaca,3,44.1,1,0.3333,High Risk
50770d25768b0486d89be26afca3108f,6,44.1,1,0.1667,Medium Risk
579891617139df7d8671d373f0669622,8,44.0,1,0.125,Medium Risk
1cbd50a8c52e6cf8e315c5709fab386f,9,43.94,1,0.1111,Medium Risk
ff4e2d38692ce827b1a4f4b8196e680d,11,43.88,1,0.0909,Low Risk
3a3e46d10f74d8a6ca76e2b538f106a0,3,43.41,1,0.3333,High Risk
b5e3e38609125694d2ea2417522a60b7,16,43.14,1,0.0625,Low Risk
f626e15b7314c267e4429010866f70e9,5,42.98,1,0.2,High Risk
1f867308a0ce13133a4e639ff4de0c02,7,42.75,1,0.1429,Medium Risk
f419677537694f0462a91990df6ca44f,6,42.64,1,0.1667,Medium Risk
26e13b6ff5b641b329e5524241ee2c93,4,42.46,1,0.25,High Risk
818d28f936e791926d33bcb6ee94ef79,5,42.42,1,0.2,High Risk
88ef59b51bdaa941d10a853429f2b6ce,2,42.17,1,0.5,High Risk
c3fe93ba3085f92855c97e57f38c8c05,7,41.79,1,0.1429,Medium Risk
74c7dec0a384d8a05950e629bd23bde9,5,41.59,1,0.2,High Risk
ccada0ef508e698917a6eab263375905,3,40.92,1,0.3333,High Risk
74a9b9bddf14ece02beb81f52c41a88d,2,40.49,1,0.5,High Risk
bff9deb0ec77d437f3305a79cf25529e,5,40.48,1,0.2,High Risk
e1b12447a7563944843191754aeb5562,9,40.08,1,0.1111,Medium Risk
1992f8fb6b19fcccd97ca819811e7267,1,40.02,1,1.0,High Risk
e603cf3fec55f8697c9059638d6c8eb5,8,39.48,1,0.125,Medium Risk
7c4adcc13272c0e26fa23aac642adb7b,2,39.1,1,0.5,High Risk
89ad3263c0931c47f976d7c5778e60f6,6,39.08,1,0.1667,Medium Risk
07d75e33f2750d97d467fb57e4dfdd8a,2,38.82,1,0.5,High Risk
0509040ea3fe50071181bbc359eb7738,89,37.9,1,0.0112,Low Risk
c32fc744b9160ac853450488e3cfea93,3,37.59,1,0.3333,High Risk
26f6b7ab07be3e9e69ce82a6552efc19,2,37.53,1,0.5,High Risk
bf0d50a6410d487dc97d2baac0a8c0be,1,37.16,1,1.0,High Risk
a5dd1946fb63ada8bcaa0c9cd8f11e22,6,37.01,1,0.1667,Medium Risk
33d677f27a69b84051204ee4ae76eaca,9,36.96,1,0.1111,Medium Risk
5f3ae9136c875522250f8184f253413a,43,36.96,1,0.0233,Low Risk
c97aa4ee7420f937da13b7f9e2228b99,1,36.78,1,1.0,High Risk
e439f7176d763f92de325271111b2fd5,7,36.32,1,0.1429,Medium Risk
3820c6537b3853be1a0687d5a60807ec,1,35.96,1,1.0,High Risk
63b9ae557efed31d1f7687917d248a8d,5,35.95,1,0.2,High Risk
ed49da7cadefc454d6a67de249eab240,2,35.61,1,0.5,High Risk
638cba8be1fb599bbb76fd6948351eb3,17,35.4,1,0.0588,Low Risk
f3c38ab652836d21de61fb8314b69182,15,35.23,1,0.0667,Low Risk
13c2ed7698b3ca92dad49e849219da59,8,35.06,1,0.125,Medium Risk
dbbcfe2c8d026742134ac3e28ccde274,4,35.03,1,0.25,High Risk
52454f90d4c30c016768db02f88c1a74,3,34.58,1,0.3333,High Risk
6061155addc1e54b4cfb51c1c2a32ad8,28,34.41,1,0.0357,Low Risk
c7a0a13cbcf29d5ce51c8f80afdc0b89,8,34.09,1,0.125,Medium Risk
1acde099eb406aa220b1169b188b42da,9,33.01,1,0.1111,Medium Risk
afac9f6b0c4e5f0a7ee87e922cd0f873,1,32.84,1,1.0,High Risk
cad9969167c09b48ae6f1d123f7fa68d,2,32.67,1,0.5,High Risk
ff82e8873fba613f2261a9acc896fd84,4,32.38,1,0.25,High Risk
58b98ccb79873e04eac4357cacc590d9,1,31.91,1,1.0,High Risk
e8a85b5f3df47be0984c55fd4064dbb4,8,31.75,1,0.125,Medium Risk
bc8c8d665ec4664d286be0d521722b19,1,30.82,1,1.0,High Risk
8501d82f68d23148b6d78bb7c4a42037,1,30.66,1,1.0,High Risk
179d859f51292aac5c10806a356f7af9,18,30.28,1,0.0556,Low Risk
4e85b538b0dad58852641540686d0e14,4,29.49,1,0.25,High Risk
1b45169b635ef59425637e9a33eb5fb3,7,28.98,1,0.1429,Medium Risk
808d4348b916efa08e766ebad39f61eb,21,28.94,1,0.0476,Low Risk
e83c76265fc54bf41eac728805e4da77,8,28.86,1,0.125,Medium Risk
539ed9e19811677513447759be5eccfc,2,27.93,1,0.5,High Risk
344223b2a90784f64136a8a5da012e7f,1,27.69,1,1.0,High Risk
ab75b89cc49c9ab3160d0c91565a442a,2,27.56,1,0.5,High Risk
20d53aad4fe5ee93a64f8839609d3586,2,26.98,1,0.5,High Risk
e88165a185134e13fdfc85d4fa654db8,2,26.29,1,0.5,High Risk
c1552b1dab6e6f760950368ae61fb600,2,26.29,1,0.5,High Risk
2379bdc3888025689a9deb7b141507d5,9,26.13,1,0.1111,Medium Risk
67e43d802fde8cfd3f9580124f8167d1,2,26.12,1,0.5,High Risk
abc015ebac1d283a323ca9db35ede4b9,12,26.0,1,0.0833,Low Risk
6614814a00d344b846ae209f95ee7e3f,1,25.69,1,1.0,High Risk
d4e4b5192cba4e0e66eb12a9d347239d,12,25.55,1,0.0833,Low Risk
bca9230d3bbb4efa51872bf605a2f1ad,5,25.16,1,0.2,High Risk
d8d9567d0bfb0bc7eb845a205ba42657,4,24.86,1,0.25,High Risk
c161d1327ebc3a156c09582ab2f59f6c,3,24.78,1,0.3333,High Risk
ad8b531ae67582f096925cff5630d0d1,3,24.42,1,0.3333,High Risk
acadd4d36859671cb635527c6c977533,12,24.11,1,0.0833,Low Risk
741f8c587cb4248ebc5b779a0e8e0e51,5,22.38,1,0.2,High Risk
f52c2422904463fdd7741f99045fecb6,12,22.29,1,0.0833,Low Risk
9f56a7a649097b166d8ed286ad86a15c,2,20.93,1,0.5,High Risk
9996ae921c50e8dff411ac69c0b4bb8b,2,20.65,1,0.5,High Risk
6bb62a4912377c7bfe7cb17b406bc7e6,4,20.38,1,0.25,High Risk
cc1f04647be106ba74e62b21f358af25,1,20.19,1,1.0,High Risk
c1dde11f12d05c478f5de2d7319ad3b2,1,19.89,1,1.0,High Risk
f35becee938e982bd615edf8ef12bcfb,6,18.84,1,0.1667,Medium Risk
c6381b1321d7d97717a5bb4ed5b77882,2,18.29,1,0.5,High Risk
94b9108d4b637ba65bb4f1e53cfcf8d8,7,17.64,1,0.1429,Medium Risk
2ea0861cc19e94cad86438c984c52da4,6,16.18,1,0.1667,Medium Risk
0e44d110fa6a54e121cb2c095a77762f,6,16.05,1,0.1667,Medium Risk
1fa2d3def6adfa70e58c276bb64fe5bb,1,9.18,1,1.0,High Risk
7d7866a99a8656a42c7ff6352a433410,5,0.0,0,0.0,Low Risk
7d484ca289afaac6bf5fc6a1e96d2226,2,0.0,0,0.0,Low Risk
8c91bfea4263b8fba54081460693e2a1,2,0.0,0,0.0,Low Risk
8c351ed7c326c62123318f4f3246e906,2,0.0,0,0.0,Low Risk
8c0de775f52fe41590b376a3b7c50f68,9,0.0,0,0.0,Low Risk
8b87cd0d43d49b9bdf40f56229364d59,5,0.0,0,0.0,Low Risk
8b655f0855926bcb49f5835d38dfddf6,5,0.0,0,0.0,Low Risk
8b2d4ab22f42c5cfc338b846decfda60,6,0.0,0,0.0,Low Risk
8b181ee5518df84f18f4e1a43fe07923,1,0.0,0,0.0,Low Risk
8b11118053756a9a2932f447e11fc1b5,1,0.0,0,0.0,Low Risk
7d294cf9a6a69dc6a0c3e540fff0e039,5,0.0,0,0.0,Low Risk
7cf4ea70955b00d6b3c22542598e2715,1,0.0,0,0.0,Low Risk
