seller_id,order_count,avg_vlt_days,vlt_std_dev,on_time_rate,vlt_cv,total_units,active_days,avg_daily_demand,safety_stock_units,demand_during_lead_time,reorder_point_units,max_stock_level_units
13074f016982ff2bd6c58ced8682f000,13,14.536311177248676,11.838861011115986,0.7142857142857143,0.8144336528544758,15,269,0.0557620817843866,1.0,0.8105749727090338,2.0,3.0
45d33f715e24d15a6ccf5c17b3a23e3c,56,11.526838681353768,8.271495848406179,0.9310344827586208,0.7175858079619394,61,684,0.0891812865497076,1.0,1.027978303454064,2.0,3.0
977f9f63dd360c2a32ece2f93ad6d306,23,12.524404417438271,7.014289408453166,0.875,0.5600497376695108,25,329,0.0759878419452887,1.0,0.9517024633311749,2.0,3.0
4b5f66b7adcf57f1ecc0d3c07dd6b177,23,13.595445906432747,8.844413142549032,0.9736842105263158,0.650542336266018,38,492,0.0772357723577235,1.0,1.0500547651309835,2.0,3.0
013900e863eace745d3ec7614cab5b1a,23,11.491611467236469,6.214719914160038,1.0,0.5408049107715411,26,406,0.064039408866995,1.0,0.7359160052910045,2.0,3.0
7e26c750b4cb9f6766f58265ff9ebe95,23,9.451914437585732,4.51618111962084,1.0,0.4778059671871502,27,253,0.1067193675889328,1.0,1.0087023312838528,2.0,3.0
25cf099de44674fde97473224f9d59ab,50,9.392387962962964,7.445275179796496,0.96,0.7926924664052928,50,446,0.1121076233183856,1.0,1.052958291811991,2.0,3.0
3481aa57cd91f9f9d3fa1fa12d9a3bf7,25,10.194835185185186,4.830910747844046,1.0,0.4738586411739322,25,323,0.0773993808049535,1.0,0.7890739307418868,2.0,3.0
272f092de69afedd4d2969440b37f18f,25,9.34806564577398,5.154774688514395,1.0,0.5514268816506157,40,280,0.1428571428571428,1.0,1.3354379493962822,2.0,3.0
ed4311e67debd72b8610a5347a743087,25,8.01346688034188,4.39035771485081,0.9230769230769232,0.547872447769261,26,258,0.1007751937984496,1.0,0.8075586778639103,2.0,3.0
b2a6d334e2833acea353624840e25a0e,25,10.69655137108262,7.59183718932678,1.0,0.709746246799766,26,305,0.0852459016393442,1.0,0.9118371660595014,2.0,3.0
2709af9587499e95e803a6498a5a56e9,25,12.697238828502414,6.830504719327957,0.5,0.5379519761410667,47,558,0.0842293906810035,1.0,1.069480689855937,2.0,3.0
edf96ef93ed595084bbcbd9224bd2894,25,13.671427331349207,8.156595013537688,0.8928571428571429,0.5966161993074595,28,556,0.0503597122302158,1.0,0.6884891461830532,2.0,3.0
596849622429351f47b32e6cae1055ff,13,5.483386752136752,3.0193511738836283,1.0,0.5506361871533236,14,79,0.1772151898734177,1.0,0.9717394244292977,2.0,3.0
562f8cfc51f265411f487d07e9c40e7f,13,14.032670049857549,6.449705069574101,0.8461538461538461,0.4596206599783606,13,202,0.0643564356435643,1.0,0.9030926269710297,2.0,3.0
ec80e49e69745ab6c14f984bf2149423,12,12.847035108024691,11.115936480798894,0.8333333333333334,0.8652530632422344,12,200,0.06,1.0,0.7708221064814814,2.0,3.0
bd15ee794d5e640d9dd71b665b2ab15b,12,14.46503375771605,10.92821230130469,0.8333333333333334,0.7554916555569929,12,147,0.0816326530612244,1.0,1.1808190822625333,2.0,3.0
2f74af7a0ee5636f12c2336f9fffed47,13,9.696574964387464,6.437475253527146,1.0,0.6638916604233981,13,170,0.0764705882352941,1.0,0.7415027913943353,2.0,3.0
c3acdfac4e3e97ff87529454fbc03642,12,11.161102430555555,6.053320028640483,0.9166666666666666,0.5423586125388845,12,146,0.0821917808219178,1.0,0.9173508847031963,2.0,3.0
5b51032eddd242adc84c38acab88f23d,12,11.863262235449737,5.16689397370278,1.0,0.4355373649469785,14,230,0.0608695652173913,1.0,0.7221116143317231,2.0,3.0
e1dc0754bada9ee4cfe9713f22f61292,12,8.281831597222222,3.1263973984079154,1.0,0.3775007209101581,12,69,0.1739130434782608,1.0,1.4403185386473425,2.0,3.0
5b85809efd0d0e4dea1a9544e1280ed9,12,7.376674107142857,4.062944104123139,1.0,0.5507826488076758,14,97,0.1443298969072164,1.0,1.064674613402061,2.0,3.0
11fb6f6d341adbe19e81733701704635,3,5.362199074074074,2.6121099009918014,1.0,0.4871340778116954,3,19,0.1578947368421052,1.0,0.8466630116959062,2.0,3.0
1d503743d2526f03f0c2c89540ee008c,12,8.949377723311546,7.440691453286841,0.9411764705882352,0.8314199806211281,17,172,0.0988372093023255,1.0,0.8845315191645124,2.0,3.0
40db9e9aa57f7bb151bcda6b0f9bdbb7,12,14.77563175154321,5.041570378558407,0.9166666666666666,0.3412084480267214,12,190,0.0631578947368421,1.0,0.9331977948343079,2.0,3.0
6b333a05bf188ef3e1f1662a86bd9855,12,10.187579237891738,7.302038426290572,0.9230769230769232,0.7167589331851605,13,196,0.0663265306122449,1.0,0.6757067861866969,2.0,3.0
ccb83a794700270fde70898fe9ff368b,12,16.59214988425926,12.52669043352811,0.8333333333333334,0.754976933122573,12,167,0.0718562874251497,1.0,1.1922502910844976,2.0,3.0
4324dd16853115efb0fd9d0d131ba6f4,12,12.7675379372428,7.834377895078314,0.9444444444444444,0.6136169662144101,18,280,0.0642857142857142,1.0,0.8207702959656074,2.0,3.0
1dcfa3835714681d4ba4a93bc1e0fd41,12,15.82355076058201,6.100684603225747,1.0,0.3855446034541842,15,250,0.06,1.0,0.9494130456349206,2.0,3.0
968268a686aa05d1f529fb07dff08130,12,9.403155864197531,7.060255897013234,1.0,0.7508389735296341,12,197,0.0609137055837563,1.0,0.5727810678698999,2.0,3.0
97512d3fc193b2d1dfcdba0f9d1f0f8a,12,7.993189102564102,5.333245869008285,0.9230769230769232,0.6672237827198977,13,152,0.0855263157894736,1.0,0.6836280153508765,2.0,3.0
f52c2422904463fdd7741f99045fecb6,12,5.532022792022792,3.090142208216863,0.9230769230769232,0.5585917347760869,13,68,0.1911764705882352,1.0,1.057592592592592,2.0,3.0
0747d5bb69f0586cc869d8af4c50f93e,12,14.296866096866095,10.59611047220851,0.9230769230769232,0.7411491721623664,15,263,0.0570342205323193,1.0,0.8154106138896999,2.0,3.0
da6a60cc8cc724fe51be021ff8be779c,12,7.705616096866096,3.1608652769157866,1.0,0.4102027971781935,13,89,0.146067415730337,1.0,1.1255394298793167,2.0,3.0
257e61d3251fb5efb9daadddbc2cf7ca,12,8.095081018518519,3.8675505738681903,1.0,0.4777655177286899,12,132,0.0909090909090909,1.0,0.7359164562289562,2.0,3.0
c510bc1718f0f2961eaa42a23330681a,12,6.957580054012346,5.127054723070213,1.0,0.736902009501638,13,119,0.1092436974789916,1.0,0.7600717706063908,2.0,3.0
05ff92fedb5be47920fea08e501238b9,57,12.24626774691358,7.811781755142646,0.95,0.6378908183770067,62,673,0.0921248142644873,1.0,1.128185141617595,2.0,3.0
79a679c36c08d606b3fd47ead9de109b,3,10.025785383597883,2.975904240373793,0.8571428571428571,0.2968250492617119,7,63,0.1111111111111111,1.0,1.113976153733098,2.0,3.0
d101c6da914ae3d53f7bee42283f2fe2,13,13.837443576388887,7.793886368469417,0.9375,0.5632461173513498,16,238,0.0672268907563025,1.0,0.9302483076563955,2.0,3.0
42ef3192a9ff87a22d1867b74b3ee205,23,9.308129528985509,6.485922602708139,1.0,0.6968019280899542,23,213,0.107981220657277,1.0,1.0051031885759,2.0,3.0
778323240ce2830d68aab11794e00bfb,3,10.546203703703704,7.412048361954429,1.0,0.7028167263023191,3,36,0.0833333333333333,1.0,0.878850308641975,2.0,3.0
a1474fd46fd3430168f7ec202da39408,12,15.817856316137568,11.634596700625508,0.8571428571428571,0.735535616716644,14,244,0.0573770491803278,1.0,0.907581919778384,2.0,3.0
6d22a1fcebb6dd08c9cd90b92a93e8d0,12,15.908391203703705,7.0917672728879735,1.0,0.4457878349909391,13,153,0.0849673202614379,1.0,1.3516933702493341,2.0,3.0
e64d65bc8dbec2accda90c58de5d1246,12,13.493086419753086,8.349197954510876,0.6666666666666666,0.618775993481235,12,117,0.1025641025641025,1.0,1.383906299461854,2.0,3.0
e2c92f9c1c7746d899d18f2e158bbff7,12,9.1515625,3.672324029906063,1.0,0.4012783642034968,14,112,0.125,1.0,1.1439453125,2.0,3.0
e256a62e0ac58c0edfba09966142d561,12,8.297404927248676,4.5796694732827605,1.0,0.5519399756233575,14,107,0.1308411214953271,1.0,1.0856417661820696,2.0,3.0
c37b2059d4f90d4feead554e5246565e,12,20.02284071180556,9.860654366845784,0.5625,0.4924702997328395,16,242,0.0661157024793388,1.0,1.3238241792929288,2.0,3.0
0afccdb8a34ee5c79f7c06faf2b4d56e,24,13.473533468364195,7.400699022827827,0.9166666666666666,0.5492767758513117,25,368,0.0679347826086956,1.0,0.9153215671443061,2.0,3.0
df560393f3a51e74553ab94004ba5c87,26,18.07669495884774,12.06590833603897,0.925925925925926,0.6674842034734476,29,523,0.0554493307839388,1.0,1.0023406382535072,2.0,3.0
8090490573c6c0aa343a7231ebcb8c86,26,10.091355056980056,11.863479882395785,0.9230769230769232,1.1756082127137102,26,350,0.0742857142857142,1.0,0.7496435185185176,2.0,3.0
e883aa812c37a7413226856f4579fe91,26,9.995614224137933,5.98654246700225,0.9655172413793104,0.5989169182365637,29,195,0.1487179487179487,1.0,1.4865272435897436,2.0,3.0
bd1d49a326abfa9b1036772e40445430,12,11.991891915954415,7.874725094152345,0.9230769230769232,0.6566707863398558,13,221,0.0588235294117647,1.0,0.7054054068208478,2.0,3.0
26d6bbee02420494d471c9f6436929c0,12,7.9719079415954415,5.031390990526097,1.0,0.6311401269793325,13,143,0.0909090909090909,1.0,0.7247189037814037,2.0,3.0
0a85ebe4e328db81ac9109781205e2f7,12,5.248940007716049,2.897895097697954,0.9166666666666666,0.5520914876980855,12,106,0.1132075471698113,1.0,0.5942196235150243,2.0,3.0
ccf8813e5a7d6c84d865cd38bfc2b130,26,11.43051549145299,7.484505490227656,0.9230769230769232,0.6547828482297313,26,359,0.0724233983286908,1.0,0.8278367765397707,2.0,3.0
4ba52dfeba874da5b9ee7b17c7494f04,11,10.621666666666668,5.404800238841856,0.9090909090909092,0.5088467194892693,11,85,0.1294117647058823,1.0,1.37456862745098,2.0,3.0
723cd880edaacdb998898b67c8f9da30,11,9.650000964506171,5.302305996615452,0.9166666666666666,0.5494617063892481,12,147,0.0816326530612244,1.0,0.7877551807760131,2.0,3.0
1099a00e0ee3a50935e6c2447ca090c5,3,15.039498456790126,9.823652483391047,0.6666666666666666,0.6531901653246823,3,55,0.0545454545454545,1.0,0.820336279461279,2.0,3.0
9c54608f0996c32ae4743089d915f845,3,12.21988811728395,5.209239061811955,1.0,0.4262918786010771,3,27,0.1111111111111111,1.0,1.3577653463648833,2.0,3.0
2dd1fb6f0e42a2243b8a01e40cd41216,3,15.735182291666666,7.948490693085667,1.0,0.5051413161762466,5,62,0.0806451612903225,1.0,1.2689663138440845,2.0,3.0
5e49e3a44bdeb5aab2684258bbd4f525,3,16.658904320987656,13.226220745039347,0.6666666666666666,0.7939430163108834,3,92,0.0326086956521739,1.0,0.5432251409017711,2.0,3.0
60da8bfa7eebe230b7d66ac4082d79b3,3,7.781188271604939,2.773688034273678,0.6666666666666666,0.356460727777967,3,17,0.1764705882352941,1.0,1.373150871459695,2.0,3.0
70849ca4f400aaabb62cb7462a6f1428,12,10.915981867283952,9.962416962540894,0.8333333333333334,0.9126450633267388,12,248,0.0483870967741935,1.0,0.52819267099761,2.0,3.0
3f8034bfc6b8b4135534975d49f04c63,11,10.538574735449735,3.161260534610641,1.0,0.2999704052936844,16,127,0.1259842519685039,1.0,1.3276944548598089,2.0,3.0
89f69225956f951295ca4c7fb1266553,11,9.75869212962963,3.615864326782925,0.9166666666666666,0.3705275541795534,12,94,0.1276595744680851,1.0,1.2457904846335697,2.0,3.0
1cbd32d00d01bb8087a5eb088612fd9c,11,12.195066550925924,6.460877761471855,0.9166666666666666,0.5297943832033706,12,102,0.1176470588235294,1.0,1.434713711873638,2.0,3.0
165b1235e9e9942cb5fae67103576fb0,11,7.159731626157408,2.5271394619977503,0.9375,0.3529656688199155,16,92,0.1739130434782608,1.0,1.2451707175925923,2.0,3.0
41ab63a91b8b264e8c8780368bf1dd5b,12,17.693314636752138,8.690999015240848,1.0,0.4912024227042291,13,281,0.0462633451957295,1.0,0.8185519226967175,2.0,3.0
985c92cc412091f8529c12d7f23d3fef,12,7.550009645061729,4.308015980474989,0.9166666666666666,0.5705974141758553,12,109,0.110091743119266,1.0,0.8311937223921165,2.0,3.0
b45d7ebfb7378630f1bcd74b6ff86ff7,3,29.70025077160494,11.611765444467718,1.0,0.3909652323733643,5,177,0.0282485875706214,1.0,0.8389901347910979,2.0,3.0
d6ab728cf30867cf3f1a2e216ae2f9b7,12,11.288458167989418,9.188042494568466,1.0,0.8139324571909136,14,163,0.0858895705521472,1.0,0.9695608242444895,2.0,3.0
d1c7fa84e48cfa21a0e595167c1c500e,12,11.879826388888889,5.277931895004971,1.0,0.4442768540743474,12,122,0.0983606557377049,1.0,1.168507513661202,2.0,3.0
0249d282d911d23cb8b869ab49c99f53,11,10.258965698653196,7.684215785302337,0.8181818181818182,0.749024415425341,11,186,0.0591397849462365,1.0,0.6067130251891669,2.0,3.0
bc07d855eac23aab5ac8a120f21d16b2,11,12.699539930555554,9.081427391083468,0.8333333333333334,0.7150989280511827,13,158,0.0822784810126582,1.0,1.0448988550457097,2.0,3.0
4be6b962d83299498bae2190f95d6566,11,7.358610146604938,6.755872398805471,0.9166666666666666,0.918090816636406,12,159,0.0754716981132075,1.0,0.5553668035173535,2.0,3.0
916748bc99315c2d202898ae58b1617e,25,10.402569444444444,5.114450419306534,1.0,0.4916526101191218,32,287,0.1114982578397212,1.0,1.1598683701122718,2.0,3.0
3b872fd4747f01cc56206f2934198618,25,14.41877357681756,8.757431160158132,0.8518518518518519,0.6073631098721386,27,268,0.1007462686567164,1.0,1.4526376364704257,2.0,3.0
a938325a4b357fd23a6a4d5bb126408e,24,13.119169907407407,6.41393121670423,0.96,0.4888976407785347,25,334,0.0748502994011976,1.0,0.9819737954646262,2.0,3.0
2e13c71026e1a39ba5cc1b86dcb679aa,24,10.368659060846564,6.835822784557397,0.9285714285714286,0.6592774190416169,28,240,0.1166666666666666,1.0,1.2096768904320985,2.0,3.0
cc3d14116804f7209f3884f6367f1152,27,13.041336805555554,7.585185207972123,0.9666666666666668,0.5816263563364813,30,476,0.0630252100840336,1.0,0.8219329919467784,2.0,3.0
1f1bb1f0859883505541bdd6606193e5,27,14.172133620689657,8.128420763698742,0.896551724137931,0.5735495431564517,29,481,0.0602910602910602,1.0,0.8544529625779613,2.0,3.0
38e679b9e0064cd94c6f035707344dae,27,11.186011078042329,6.565820273356,0.9642857142857144,0.586967081254231,30,482,0.0622406639004149,1.0,0.6962247558947503,2.0,3.0
73a63f72308aa20a46f4b1632018f196,27,11.388569113756612,5.018417866575917,1.0,0.4406539413730221,41,502,0.0816733067729083,1.0,0.930142098932312,2.0,3.0
f61c63d13f7cd800549d5acdd390ae72,26,11.74718482905983,6.928166328477575,0.9230769230769232,0.5897724798999405,26,341,0.0762463343108504,1.0,0.8956797816878458,2.0,3.0
e5e33c0d8e7e002f398f5dc4cbbb338f,26,11.95087791495199,9.31963341704744,0.8888888888888888,0.7798283509688819,29,523,0.0554493307839388,1.0,0.6626681826646417,2.0,3.0
b8555308bfdb4ca1ed54325a58da9a97,26,10.288528852513227,5.802480720726224,0.9285714285714286,0.5639757446283318,28,256,0.109375,1.0,1.1253078432436343,2.0,3.0
d4ffeb15b67e81ff9af2b4252d99fb7e,11,8.978477044753086,3.60326571351218,1.0,0.4013225957533504,12,93,0.1290322580645161,1.0,1.158513167064914,2.0,3.0
17908cf9b444ee34047cadd5c0f4a516,11,18.88040298821549,13.21003470911922,0.9090909090909092,0.6996691075590112,11,325,0.0338461538461538,1.0,0.6390290242165233,2.0,3.0
d4e4b5192cba4e0e66eb12a9d347239d,11,13.376001683501682,7.57824199220174,1.0,0.5665551015554181,12,238,0.0504201680672268,1.0,0.6744202529496635,2.0,3.0
4677a5437afda5fa7140b927b07be1cc,11,12.51057133838384,4.594201430962223,0.9090909090909092,0.3672255492334468,11,119,0.0924369747899159,1.0,1.1564393674136315,2.0,3.0
082e0bf4cb865a6533b1e8e498cc0255,11,13.150716082930758,10.67065743923908,0.8695652173913043,0.8114126540294851,23,293,0.0784982935153583,1.0,1.0323087710150416,2.0,3.0
a23266650e7c84bb93fbbba502137478,11,10.540355902777778,4.880362799623274,1.0,0.4630168890537288,16,148,0.1081081081081081,1.0,1.1394979354354353,2.0,3.0
cb6c9f5888a7a090c75beaf615925792,11,10.160455597643098,4.668848292081407,0.9090909090909092,0.4595117066565825,11,112,0.0982142857142857,1.0,0.9979018890542327,2.0,3.0
512d298ac2a96d1931b6bd30aa21f61d,11,10.060541087962962,7.482774768324966,1.0,0.7437745845775442,12,213,0.056338028169014,1.0,0.5667910472091802,2.0,3.0
04aa0a1c5ce6b222003403a3e11c3cc0,11,16.365153867102396,8.449667030616277,0.8823529411764706,0.5163206590805107,17,309,0.0550161812297734,1.0,0.9003482710056324,2.0,3.0
238fac594e170b59c6d228f5a4f4f1d9,29,12.48156674382716,8.657012003846951,0.8666666666666667,0.6935837608790846,30,316,0.0949367088607595,1.0,1.184958868084857,2.0,3.0
d4e12e7884759a14fa0f5f896c791cae,29,8.332578125,6.1262969775269065,0.9375,0.7352222668211595,32,320,0.1,1.0,0.8332578125,2.0,3.0
4ebdc7e6cd6102a022dadc49156d4ea8,29,10.175631148726852,5.212551827575163,0.96875,0.512258330848337,32,513,0.0623781676413255,1.0,0.6347372256515771,2.0,3.0
0bb738e4d789e63e2267697c42d35a2d,28,11.943653815453384,7.543676032888,0.9655172413793104,0.631605382192806,31,505,0.0613861386138613,1.0,0.7331747886713949,2.0,3.0
c0563dd588b775f2e37747ef6ad6c92c,28,10.860574156746033,7.12181309477864,0.8928571428571429,0.6557492257768837,28,539,0.0519480519480519,1.0,0.5641856704803129,2.0,3.0
47efca563408aae19bb7206c2d969ea9,11,13.789200336700338,7.017546623138244,1.0,0.5089161410223949,12,231,0.0519480519480519,1.0,0.716322095413004,2.0,3.0
0887a9f087bcd5d9f6642b52f897fc6c,12,14.240796682098766,9.61973428720958,0.9166666666666666,0.6755053458000674,12,185,0.0648648648648648,1.0,0.9237273523523515,2.0,3.0
91f0eec23d4a61d7d7caeefa3f0ad1ca,11,26.14455913299664,23.97678808419053,0.7272727272727273,0.917085193987066,11,535,0.0205607476635514,1.0,0.537551683108342,2.0,3.0
c9a06ece156bb057372c68718ec8909b,11,11.487320075757577,6.7477911850600805,1.0,0.5874121327306248,14,147,0.0952380952380952,1.0,1.094030483405483,2.0,3.0
269cff2d3c8d205c11f37a52402ea93b,4,7.116787037037037,3.766998013128282,1.0,0.5293116111981641,5,44,0.1136363636363636,1.0,0.8087257996632994,2.0,3.0
5debea795b07621e1f90532e18f96145,25,10.30880927328844,7.08625117657569,1.0,0.6873976410580369,33,299,0.1103678929765886,1.0,1.1377615585903627,2.0,3.0
57c764b4a836300be881e2ff86e449f9,28,15.50414671136654,8.244505024794293,0.8620689655172413,0.531761288014,30,567,0.0529100529100529,1.0,0.8203252228236263,2.0,3.0
5b67882648febfb6e1225e6ad7164f6b,27,12.248475694444444,7.626978219644289,0.9666666666666668,0.622687949905772,30,398,0.0753768844221105,1.0,0.9232519367671685,2.0,3.0
95ec4458365c4d11f452ccf538377619,27,5.755570116487455,4.426599836870454,0.967741935483871,0.7690984120217698,31,217,0.1428571428571428,1.0,0.8222243023553504,2.0,3.0
17306570e772e7718c92a562d33f5f1d,27,13.95946875,6.696124562009174,0.9333333333333332,0.479683337663489,32,415,0.0771084337349397,1.0,1.0763927710843364,2.0,3.0
0885aaf116795758dfeb5f1032487bcd,27,5.738515325670498,4.423102609217891,0.9655172413793104,0.7707747314765755,30,249,0.1204819277108433,1.0,0.6913873886349994,2.0,3.0
e21a1e8be4715b0fcfd5385643bc49c4,20,16.574562701288244,4.046329195522215,1.0,0.2441288659282527,24,304,0.0789473684210526,1.0,1.3085181079964399,2.0,3.0
5b2e94f2c22b39ccc24d34ad0f669672,10,9.983612268518518,5.599525491383723,0.9,0.5608716906044914,10,98,0.1020408163265306,1.0,1.0187359457671956,2.0,3.0
5a6a02f419701fc8c605af71d4fc57a4,10,5.259986321548822,3.4126135558791666,0.9090909090909092,0.6487875342752432,11,103,0.1067961165048543,1.0,0.561746112010068,2.0,3.0
b6d44737c043328708f6749c2dbe50bd,61,7.913105954055322,5.508536501935088,0.9493670886075948,0.696128237624831,80,511,0.1565557729941291,1.0,1.2388424194215764,2.0,3.0
aced59e9b31ef866a94f9e7f29d8d418,61,9.67080379353234,6.835611604222294,0.9253731343283582,0.7068297268934179,67,560,0.1196428571428571,1.0,1.1570425967261904,2.0,3.0
72c38a04bd6a1c3dbc5298425a0db86d,4,8.146655092592592,3.5356451319938524,1.0,0.4339996098777601,5,54,0.0925925925925925,1.0,0.7543199159807948,2.0,3.0
c4fabeea6e569d42d02993bb1f4f1cbc,11,21.726757154882154,9.761194599161572,0.9090909090909092,0.4492706633381855,11,208,0.0528846153846153,1.0,1.1490111956908813,2.0,3.0
788e857f317e53de488d393e65a80f45,11,7.407333754208754,4.593545049333295,1.0,0.6201347477725438,11,87,0.1264367816091954,1.0,0.9365594401873135,2.0,3.0
f0e103c63864d5405b958d984b6e94c9,11,8.819280303030304,6.053767569175314,1.0,0.6864242161682104,11,145,0.0758620689655172,1.0,0.6690488505747123,2.0,3.0
120476eb7a04c149d14772edaf5d9bf2,4,6.561263503086419,2.811605916818882,1.0,0.4285159276862302,6,28,0.2142857142857142,1.0,1.4059850363756605,2.0,3.0
ade45994b717ccee333492330fbf037b,10,8.410002314814815,3.870877237879065,1.0,0.4602706507060338,10,68,0.1470588235294117,1.0,1.2367650462962956,2.0,3.0
9dc79dd988ac42f4d56c340d7048420a,4,6.52150462962963,3.7677886926074975,1.0,0.5777483735101601,4,19,0.2105263157894736,1.0,1.3729483430799216,2.0,3.0
e53d5b9b29d1218281f4a907ada18626,4,6.857546296296296,2.029147548080448,1.0,0.2958999415252032,5,32,0.15625,1.0,1.0714916087962962,2.0,3.0
575df70bde3f9f2b30bf8d2e9910d725,27,13.3095697167756,9.243209162246153,0.9411764705882352,0.6944784361132171,34,678,0.0501474926253687,1.0,0.667441549218835,2.0,3.0
4aba391bc3b88717ce08eb11e44937b2,27,16.72847511574074,11.787978726709616,0.8571428571428571,0.704665466825345,30,549,0.0546448087431694,1.0,0.9141243232645212,2.0,3.0
3361277dc30b7cccdb0c286b24219756,29,13.870902226631394,6.807855504499767,0.8809523809523809,0.4908012033585708,42,554,0.075812274368231,1.0,1.0515846453402855,2.0,3.0
ffad1e7127fb622cb64a900751590acd,10,8.469956790123456,3.660809840414523,1.0,0.4322111589380568,15,124,0.1209677419354838,1.0,1.024591547192353,2.0,3.0
9c068d10aca38e85c50202e17b4a7e88,17,16.52933142701525,10.847334639776712,0.8235294117647058,0.6562476339513659,17,292,0.0582191780821917,1.0,0.9623240899289688,2.0,3.0
392e0502231ae2f8b29994ef6398cd77,17,17.708312227668845,12.51354601479874,0.8823529411764706,0.7066481465831962,20,555,0.036036036036036,1.0,0.6381373775736514,2.0,3.0
4978a02ea9c8be7a9b5480680f40334e,18,5.341156189083821,3.133860486032249,1.0,0.5867382220421093,19,138,0.1376811594202898,1.0,0.7353765767579171,2.0,3.0
519a7aa428f18d125a283cf8c014fdd6,3,7.483526234567901,2.8277957282497224,1.0,0.3778694213948993,3,24,0.125,1.0,0.9354407793209876,2.0,3.0
51f108f62cb87d61918159902c8f8583,3,5.971261574074074,3.564331278890846,1.0,0.5969142759323091,3,27,0.1111111111111111,1.0,0.6634735082304526,2.0,3.0
f049a72cf58fd31b11f8919cade515e7,3,3.9809953703703695,2.28523072995947,1.0,0.5740350131949198,4,13,0.3076923076923077,1.0,1.2249216524216522,2.0,3.0
c8c1bea22194a4eefa2dc9a9fa89f536,7,8.50494123931624,1.2696229711244411,1.0,0.1492806282135481,13,61,0.2131147540983606,0.0,1.8125284608378867,2.0,4.0
762ed976527cddf02787edba70fffa2a,3,7.73574363425926,0.4441781545742939,1.0,0.057418934180699,4,19,0.2105263157894736,0.0,1.628577607212475,2.0,4.0
485452467ff670447e84a8370c3fc898,3,14.225609567901236,2.74608279623892,1.0,0.193037970227666,3,28,0.1071428571428571,0.0,1.5241724537037031,2.0,4.0
5bc24d989e71e93c33e50a7782431b0e,17,9.188674428104576,4.0808674691493945,1.0,0.4441192797807278,17,112,0.1517857142857142,1.0,1.3947095114087296,2.0,3.0
d06d019f72a04e5497a0b64190af170c,17,8.503113425925926,6.976272748279719,0.9411764705882352,0.8204374561215564,17,147,0.1156462585034013,1.0,0.9833532533383719,2.0,3.0
49067458c68f7701fd334ce326accbe0,17,12.063711836836836,4.6569522861410775,0.918918918918919,0.3860298015342973,37,325,0.1138461538461538,1.0,1.3734071937321932,2.0,3.0
cda598c48d7c614bc1cad7d8ff6f0010,17,8.133234310699589,3.823822541932537,1.0,0.4701478398208875,18,152,0.1184210526315789,1.0,0.9631461683723193,2.0,3.0
542917da124346b47ea1ac79a93ce454,20,11.576402777777778,5.6736794710477385,0.95,0.4901072967104264,20,157,0.1273885350318471,1.0,1.4747009907997166,2.0,3.0
82bd0703a4aefd6b599e5bfdaed378fb,20,12.244954710144928,6.223229939903901,0.9565217391304348,0.5082280896268211,24,319,0.0752351097178683,1.0,0.9212505111080819,2.0,3.0
1690cada046eb7e92c12f98b1f8a8167,10,7.352841435185185,3.9012819129451946,0.9,0.5305815374008455,11,117,0.094017094017094,1.0,0.69129278450459,2.0,3.0
5ef131ac72773e5b3f6c0d63cf424657,10,6.272231691919192,2.6388003659505435,1.0,0.4207115577937327,11,54,0.2037037037037037,1.0,1.277676826131687,2.0,3.0
5f26c1408a65b42a7224cd463bdf3292,10,6.427893518518519,2.496052348118761,1.0,0.3883157586428164,10,60,0.1666666666666666,1.0,1.0713155864197528,2.0,3.0
e9729944ba65dc3ce425e0c5a22ae7b2,4,10.13974247685185,6.865642064243168,0.75,0.6771022124000516,4,38,0.1052631578947368,1.0,1.0673413133528258,2.0,3.0
5145090ab595c0d0b8557199f5701fbf,4,15.68038483796296,13.282049344168607,1.0,0.8470486841631675,4,87,0.0459770114942528,1.0,0.7209372339293303,2.0,3.0
582d4f8675b945722eda7c0cb61ba4c7,59,10.591509683098591,5.331426993565424,0.9859154929577464,0.503367995034084,71,561,0.1265597147950089,1.0,1.3404584447415329,2.0,3.0
851773c885feb5e2da3b4f82bc2b17ce,10,16.660394675925925,14.604933652039978,0.8,0.876625910498023,10,200,0.05,1.0,0.8330197337962963,2.0,3.0
3fac58ce0ad699020c7944d53c41329c,10,4.105978732638889,3.1432356890563136,0.8125,0.7655265391587097,16,82,0.1951219512195122,1.0,0.8011665819783198,2.0,3.0
8603f0038fe0e52fedd3382d266723de,10,21.26354513888889,9.30353051169144,1.0,0.4375343081749908,10,276,0.036231884057971,1.0,0.7704183021336551,2.0,3.0
817f85dbb65aa3e70831d90fe75cdf89,11,18.119800084175083,11.143726873367218,1.0,0.6150027495667342,11,164,0.0670731707317073,1.0,1.2153524446702795,2.0,3.0
b55638ad525e906c698fa2ce742c1742,11,22.67656732253086,9.029222750756816,0.8333333333333334,0.3981741425998639,12,276,0.0434782608695652,1.0,0.9859377096752545,2.0,3.0
80f2cf9abf6b5a0e5c612b5eea6646e6,6,10.581170910493828,5.550379501070506,0.8333333333333334,0.524552485544482,7,108,0.0648148148148148,1.0,0.6858166330875628,2.0,3.0
6879c4d287a8dd06b11f54ea8f78e4da,6,6.816903935185185,4.511806211441973,1.0,0.6618556245386502,6,63,0.0952380952380952,1.0,0.6492289462081127,2.0,3.0
